idx,set_id,video_id,ped_id,label,anchor_frame,n_frames_annotated_in_window,n_crossing_in_window,anchor_is_crossing,window_has_leakage,crossing_onset_frame,anchor_minus_onset,bbox_bottom_y,bbox_height,bbox_xcenter,bbox_area
17,set01,video_0001,1_1_5,0,1466,16,0,False,False,,,884.0,77.21002197265625,775.2999877929688,2192.7665090337396
18,set01,video_0001,1_1_5,0,1474,16,0,False,False,,,887.75,88.58001708984375,740.1300048828125,3723.907378613949
19,set01,video_0001,1_1_5,0,1482,16,0,False,False,,,905.5,103.44000244140625,691.6400146484375,4398.270924121141
20,set01,video_0001,1_1_6,0,1456,16,0,False,False,,,875.6799926757812,40.739990234375,794.8099975585938,502.73008701205254
21,set01,video_0001,1_1_6,0,1464,16,0,False,False,,,879.7000122070312,45.25,769.2749938964844,671.9641571044922
22,set01,video_0001,1_1_6,0,1472,16,0,False,False,,,885.8800048828125,52.0999755859375,732.760009765625,886.7426020503044
23,set01,video_0001,1_1_6,0,1480,16,0,False,False,,,902.4000244140625,56.4300537109375,682.9400024414062,1361.0926199704409
24,set01,video_0001,1_1_7,0,1579,16,0,False,False,,,902.010009765625,110.8599853515625,1331.5800170898438,5813.504668846726
25,set01,video_0001,1_1_9,0,15238,16,0,False,False,,,855.530029296875,62.1500244140625,606.989990234375,1080.1677277833223
26,set01,video_0001,1_1_9,0,15246,16,0,False,False,,,855.5,64.82000732421875,566.3400268554688,1126.572043798864
27,set01,video_0001,1_1_9,0,15254,16,0,False,False,,,855.260009765625,69.3599853515625,517.6999969482422,1556.4361239261925
28,set01,video_0001,1_1_9,0,15262,16,0,False,False,,,857.9099731445312,80.03997802734375,460.9550018310547,1870.5363383051008
29,set01,video_0001,1_1_20,0,16493,16,0,False,False,,,855.1799926757812,78.41998291015625,449.80999755859375,1839.7345221675932
30,set01,video_0001,1_1_20,0,16501,16,0,False,False,,,854.0700073242188,83.030029296875,410.62998962402344,2047.5208265259862
31,set01,video_0001,1_1_20,0,16509,16,0,False,False,,,853.2999877929688,88.51995849609375,364.5550079345703,2376.761425903067
32,set01,video_0001,1_1_20,0,16517,16,0,False,False,,,853.0800170898438,95.52001953125,316.4600067138672,2878.9718728512526
33,set01,video_0001,1_1_21,0,16509,16,0,False,False,,,868.2999877929688,91.969970703125,1337.469970703125,2643.2160598635674
34,set01,video_0001,1_1_21,0,16517,16,0,False,False,,,874.0,102.69000244140625,1374.5350341796875,3387.742177709937
35,set01,video_0001,1_1_21,0,16525,16,0,False,False,,,881.97998046875,112.1199951171875,1420.9450073242188,4003.814332470298
36,set01,video_0001,1_1_21,0,16533,16,0,False,False,,,884.969970703125,124.8699951171875,1474.1099853515625,5306.974792480469
37,set01,video_0001,1_1_8,0,10051,16,0,False,False,,,852.5999755859375,54.6199951171875,1188.6749877929688,931.2669162601233
38,set01,video_0001,1_1_8,0,10059,16,0,False,False,,,854.280029296875,60.260009765625,1211.1749877929688,1237.1324099600315
39,set01,video_0001,1_1_8,0,10067,16,0,False,False,,,856.5,69.32000732421875,1240.4149780273438,1633.868849389255
40,set01,video_0001,1_1_8,0,10075,16,0,False,False,,,864.25,81.0999755859375,1278.1300048828125,1925.3126284182072
41,set01,video_0001,1_1_18,0,14005,16,0,False,False,,,854.1799926757812,58.989990234375,645.1799926757812,1031.1438771486282
42,set01,video_0001,1_1_18,0,14013,16,0,False,False,,,859.6300048828125,65.55999755859375,608.3999938964844,1269.244593847543
43,set01,video_0001,1_1_18,0,14021,16,0,False,False,,,860.4400024414062,72.9000244140625,565.5299987792969,1600.8861379399896
44,set01,video_0001,1_1_18,0,14029,16,0,False,False,,,863.7000122070312,82.09002685546875,508.18499755859375,2103.9677891358733
45,set01,video_0001,1_1_19,0,13999,16,0,False,False,,,854.6900024414062,61.739990234375,643.8550109863281,1044.0215768069029
46,set01,video_0001,1_1_19,0,14007,16,0,False,False,,,856.9000244140625,67.8800048828125,605.1649780273438,1416.6553704589605
47,set01,video_0001,1_1_19,0,14015,16,0,False,False,,,863.0399780273438,75.1199951171875,560.1750183105469,1665.4090079590678
48,set01,video_0001,1_1_19,0,14023,16,0,False,False,,,862.5999755859375,84.8800048828125,504.5699920654297,2045.6086357422173
49,set01,video_0001,1_1_17,0,13950,16,0,False,False,,,850.8099975585938,64.21002197265625,1219.9099731445312,1641.2040857896209
50,set01,video_0001,1_1_17,0,13958,16,0,False,False,,,857.6799926757812,72.8699951171875,1247.2750244140625,2023.601187646389
51,set01,video_0001,1_1_17,0,13966,16,0,False,False,,,860.0999755859375,84.25,1280.5700073242188,2701.0496520996094
52,set01,video_0001,1_1_17,0,13974,16,0,False,False,,,866.6099853515625,97.3599853515625,1322.77001953125,3545.8430602550507
53,set01,video_0001,1_1_10,0,16379,16,0,False,False,,,848.5800170898438,74.04998779296875,1351.844970703125,1019.6697781980038
54,set01,video_0001,1_1_10,0,16387,16,0,False,False,,,852.8200073242188,78.46002197265625,1393.1500244140625,1173.7588638663292
55,set01,video_0001,1_1_10,0,16395,16,0,False,False,,,857.719970703125,96.1099853515625,1444.6199951171875,1897.210172265768
56,set01,video_0001,1_1_10,0,16403,16,0,False,False,,,862.6099853515625,113.760009765625,1496.0899658203125,2787.1202392578125
57,set01,video_0001,1_1_11,0,16501,16,0,False,False,,,865.0800170898438,102.780029296875,1362.760009765625,3210.8471115231514
58,set01,video_0001,1_1_11,0,16509,16,0,False,False,,,868.2000122070312,114.80999755859375,1399.4849853515625,4014.902251049876
59,set01,video_0001,1_1_11,0,16517,16,0,False,False,,,871.8800048828125,126.4100341796875,1445.6900024414062,4836.433711275458
60,set01,video_0001,1_1_11,0,16525,16,0,False,False,,,881.6599731445312,142.1099853515625,1500.4099731445312,6687.686889991164
61,set01,video_0002,1_2_53,0,4648,16,0,False,False,,,869.4000244140625,68.52001953125,1274.5250244140625,1915.1312001943588
62,set01,video_0002,1_2_53,0,4656,16,0,False,False,,,872.3599853515625,74.9599609375,1292.93505859375,2417.458740234375
63,set01,video_0002,1_2_53,0,4664,16,0,False,False,,,880.0700073242188,83.53997802734375,1311.989990234375,2990.735292479396
64,set01,video_0002,1_2_53,0,4672,16,0,False,False,,,887.2999877929688,95.82000732421875,1344.9249877929688,3764.760133959353
65,set01,video_0002,1_2_23,1,5132,16,0,False,False,5192.0,-60.0,858.9199829101562,122.22998046875,316.010009765625,4202.2673253417015
66,set01,video_0002,1_2_23,1,5140,16,0,False,False,5192.0,-52.0,859.6599731445312,127.3599853515625,293.37001037597656,6235.543794531375
67,set01,video_0002,1_2_23,1,5148,16,0,False,False,5192.0,-44.0,858.22998046875,130.72998046875,266.62499237060547,6966.599781475961
68,set01,video_0002,1_2_23,1,5156,16,0,False,False,5192.0,-36.0,857.25,134.739990234375,247.8000030517578,5446.192214526236
69,set01,video_0002,1_2_32,1,7704,16,0,False,False,7764.0,-60.0,884.9600219726562,114.760009765625,1275.969970703125,5129.766833007336
70,set01,video_0002,1_2_32,1,7712,16,0,False,False,7764.0,-52.0,889.9000244140625,125.69000244140625,1284.7449951171875,4991.145087182522
71,set01,video_0002,1_2_32,1,7720,16,0,False,False,7764.0,-44.0,894.02001953125,131.2900390625,1299.614990234375,8246.335046291351
72,set01,video_0002,1_2_32,1,7728,16,0,False,False,7764.0,-36.0,907.5399780273438,155.2099609375,1306.9349975585938,10059.147716164589
73,set01,video_0002,1_2_33,1,7698,16,0,False,False,7758.0,-60.0,890.3200073242188,116.02001953125,1217.2000122070312,5267.311719238758
74,set01,video_0002,1_2_33,1,7706,16,0,False,False,7758.0,-52.0,896.5399780273438,127.32000732421875,1237.385009765625,5992.961448267102
75,set01,video_0002,1_2_33,1,7714,16,0,False,False,7758.0,-44.0,903.9000244140625,141.20001220703125,1262.72998046875,6814.313968017697
76,set01,video_0002,1_2_33,1,7722,16,0,False,False,7758.0,-36.0,909.02001953125,154.6300048828125,1289.1700439453125,8192.294638574123
77,set01,video_0002,1_2_34,1,8074,16,0,False,False,8134.0,-60.0,949.4000244140625,218.5,1338.3299560546875,14914.812133789062
78,set01,video_0002,1_2_34,1,8082,16,0,False,False,8134.0,-52.0,950.9600219726562,220.60003662109375,1342.10498046875,15430.961790159345
79,set01,video_0002,1_2_34,1,8090,16,0,False,False,8134.0,-44.0,952.0,222.42999267578125,1345.1199951171875,15739.148453906178
80,set01,video_0002,1_2_34,1,8098,16,0,False,False,8134.0,-36.0,952.7999877929688,223.91998291015625,1347.6500244140625,16001.313231885433
81,set01,video_0002,1_2_35,1,8077,16,0,False,False,8137.0,-60.0,962.1199951171875,248.510009765625,1387.4549560546875,17273.933205664158
82,set01,video_0002,1_2_35,1,8085,16,0,False,False,8137.0,-52.0,963.219970703125,250.41998291015625,1389.614990234375,18132.888952955604
83,set01,video_0002,1_2_35,1,8093,16,0,False,False,8137.0,-44.0,964.3099975585938,252.30999755859375,1391.7849731445312,19001.449900366366
84,set01,video_0002,1_2_35,1,8101,16,0,False,False,8137.0,-36.0,965.4000244140625,254.20001220703125,1394.6400146484375,19527.6623146981
85,set01,video_0002,1_2_36,0,8693,16,0,False,False,,,967.719970703125,348.05999755859375,1778.5899658203125,27594.206803515553
86,set01,video_0002,1_2_36,0,8701,16,0,False,False,,,966.0,357.45001220703125,1805.3400268554688,30233.106324218214
87,set01,video_0002,1_2_36,0,8709,16,0,False,False,,,970.239990234375,373.1099853515625,1828.1849975585938,31553.891421094537
88,set01,video_0002,1_2_36,0,8717,16,0,False,False,,,982.719970703125,395.40997314453125,1849.9599609375,35001.698545604944
89,set01,video_0002,1_2_42,1,12246,16,0,False,False,12306.0,-60.0,873.0999755859375,72.64996337890625,817.1500244140625,2433.7737731933594
90,set01,video_0002,1_2_42,1,12254,16,0,False,False,12306.0,-52.0,873.0999755859375,72.77996826171875,817.1500244140625,2438.128936767578
91,set01,video_0002,1_2_42,1,12262,16,0,False,False,12306.0,-44.0,873.0999755859375,72.79998779296875,817.1500244140625,2438.799591064453
92,set01,video_0002,1_2_42,1,12270,16,0,False,False,12306.0,-36.0,873.0999755859375,72.79998779296875,817.1500244140625,2438.799591064453
93,set01,video_0002,1_2_44,1,12236,16,0,False,False,12296.0,-60.0,866.4000244140625,65.9000244140625,777.3600158691406,1560.5120954588056
94,set01,video_0002,1_2_44,1,12244,16,0,False,False,12296.0,-52.0,866.4000244140625,65.9000244140625,777.3600158691406,1560.5120954588056
95,set01,video_0002,1_2_44,1,12252,16,0,False,False,12296.0,-44.0,866.4000244140625,65.9000244140625,777.3600158691406,1560.5120954588056
96,set01,video_0002,1_2_44,1,12260,16,0,False,False,12296.0,-36.0,866.4000244140625,65.9000244140625,777.3600158691406,1560.5120954588056
97,set01,video_0002,1_2_45,1,12259,16,0,False,False,12319.0,-60.0,867.27001953125,67.050048828125,754.85498046875,1625.9636840820312
98,set01,video_0002,1_2_45,1,12267,16,0,False,False,12319.0,-52.0,867.27001953125,67.050048828125,754.7899780273438,1634.680517822504
99,set01,video_0002,1_2_45,1,12275,16,0,False,False,12319.0,-44.0,867.27001953125,67.050048828125,754.7249755859375,1643.3973515629768
100,set01,video_0002,1_2_45,1,12283,16,0,False,False,12319.0,-36.0,867.2999877929688,67.1099853515625,754.0800170898438,1594.5339073240757
101,set01,video_0002,1_2_39,1,12214,16,0,False,False,12274.0,-60.0,895.3800048828125,162.91998291015625,309.9449920654297,7681.676199829206
102,set01,video_0002,1_2_39,1,12222,16,0,False,False,12274.0,-52.0,895.219970703125,162.75994873046875,311.8349914550781,7892.228324487805
103,set01,video_0002,1_2_39,1,12230,16,0,False,False,12274.0,-44.0,895.0599975585938,162.719970703125,313.9949951171875,7808.929804980755
104,set01,video_0002,1_2_39,1,12238,16,0,False,False,12274.0,-36.0,894.9000244140625,162.69000244140625,316.1949920654297,7680.593625085428
105,set01,video_0002,1_2_40,1,12241,16,0,False,False,12301.0,-60.0,910.8900146484375,191.29998779296875,337.9750061035156,13848.208918578923
106,set01,video_0002,1_2_40,1,12249,16,0,False,False,12301.0,-52.0,911.25,188.719970703125,342.07501220703125,13729.377868652344
107,set01,video_0002,1_2_40,1,12257,16,0,False,False,12301.0,-44.0,911.6099853515625,186.1400146484375,346.1750030517578,13608.699424829334
108,set01,video_0002,1_2_40,1,12265,16,0,False,False,12301.0,-36.0,911.8800048828125,183.84002685546875,354.0350036621094,12797.101576440036
109,set01,video_0002,1_2_57,0,12267,16,0,False,False,,,819.4099731445312,149.1099853515625,58.65999984741211,5839.146434805356
110,set01,video_0002,1_2_57,0,12275,16,0,False,False,,,819.4099731445312,149.1099853515625,58.65999984741211,5839.146434805356
111,set01,video_0002,1_2_57,0,12283,16,0,False,False,,,820.010009765625,149.1099853515625,59.08999824523926,5839.147003614809
112,set01,video_0002,1_2_57,0,12291,16,0,False,False,,,820.97998046875,149.1099853515625,59.78000068664551,5839.147003614809
113,set01,video_0002,1_2_58,0,12298,16,0,False,False,,,837.5399780273438,154.3399658203125,96.37999725341797,6195.2061338257045
114,set01,video_0002,1_2_58,0,12306,16,0,False,False,,,838.489990234375,154.3399658203125,95.43000030517578,6195.2061338257045
115,set01,video_0002,1_2_58,0,12314,16,0,False,False,,,840.3900146484375,154.34002685546875,93.52999877929688,6195.208583776839
116,set01,video_0002,1_2_58,0,12322,16,0,False,False,,,842.2999877929688,154.3399658203125,91.62000274658203,6195.2061338257045
117,set01,video_0002,1_2_22,1,5121,16,0,False,False,5181.0,-60.0,872.219970703125,126.28997802734375,388.4599914550781,5657.789473999292
118,set01,video_0002,1_2_22,1,5129,16,0,False,False,5181.0,-52.0,868.4600219726562,126.2900390625,369.0400085449219,5657.792208373547
119,set01,video_0002,1_2_22,1,5137,16,0,False,False,5181.0,-44.0,864.7000122070312,126.2900390625,349.6199951171875,5657.792208373547
120,set01,video_0002,1_2_22,1,5145,16,0,False,False,5181.0,-36.0,873.4500122070312,136.3800048828125,327.7150115966797,7035.843952465802
121,set01,video_0002,1_2_50,1,15730,16,0,False,False,15790.0,-60.0,874.2999877929688,215.3800048828125,122.96500396728516,14919.37385843508
122,set01,video_0002,1_2_50,1,15738,16,0,False,False,15790.0,-52.0,892.2899780273438,230.15997314453125,140.96999740600586,17533.58682438964
123,set01,video_0002,1_2_50,1,15746,16,0,False,False,15790.0,-44.0,900.8800048828125,236.5999755859375,155.46999740600586,16367.986383239739
124,set01,video_0002,1_2_50,1,15754,16,0,False,False,15790.0,-36.0,923.280029296875,250.24005126953125,178.19499588012695,25752.20268337382
125,set01,video_0002,1_2_51,1,15834,16,0,False,False,15894.0,-60.0,874.6400146484375,222.94000244140625,81.10000228881836,16809.67652426148
126,set01,video_0002,1_2_51,1,15842,16,0,False,False,15894.0,-52.0,890.6900024414062,227.42999267578125,94.33500099182129,16208.935682112118
127,set01,video_0002,1_2_51,1,15850,16,0,False,False,15894.0,-44.0,897.1300048828125,236.58001708984375,118.22000122070312,14270.508363623172
128,set01,video_0002,1_2_51,1,15858,16,0,False,False,15894.0,-36.0,926.9400024414062,255.780029296875,141.27999877929688,19326.738389208913
129,set01,video_0002,1_2_52,1,16044,16,0,False,False,16089.0,-45.0,892.0,281.0999755859375,1886.2249755859375,18988.317076414824
130,set01,video_0002,1_2_52,1,16052,16,0,False,False,16089.0,-37.0,903.8599853515625,291.8800048828125,1866.7699584960938,20110.539462402463
131,set01,video_0002,1_2_56,1,11496,16,0,False,False,11556.0,-60.0,905.2999877929688,250.47998046875,134.77999877929688,17829.163175195456
132,set01,video_0002,1_2_56,1,11504,16,0,False,False,11556.0,-52.0,915.8599853515625,259.3800048828125,148.31499862670898,21370.31646506954
133,set01,video_0002,1_2_56,1,11512,16,0,False,False,11556.0,-44.0,939.3200073242188,276.47998046875,164.51499557495117,24067.581034179777
134,set01,video_0002,1_2_56,1,11520,16,0,False,False,11556.0,-36.0,953.0399780273438,287.47998046875,188.63999938964844,27506.082425683737
135,set01,video_0002,1_2_41,1,12222,16,0,False,False,12282.0,-60.0,883.9000244140625,195.33001708984375,200.48500061035156,9526.24278751202
136,set01,video_0002,1_2_41,1,12230,16,0,False,False,12282.0,-52.0,883.9000244140625,193.7900390625,206.8550033569336,11920.024238213897
137,set01,video_0002,1_2_41,1,12238,16,0,False,False,12282.0,-44.0,885.0,194.3800048828125,209.5500030517578,12148.750305175781
138,set01,video_0002,1_2_41,1,12246,16,0,False,False,12282.0,-36.0,884.5700073242188,194.19000244140625,210.28500366210938,11851.41561195068
139,set01,video_0002,1_2_43,1,12196,16,0,False,False,12256.0,-60.0,874.9099731445312,70.13995361328125,859.3450012207031,2054.3977001719177
140,set01,video_0002,1_2_43,1,12204,16,0,False,False,12256.0,-52.0,874.9099731445312,70.13995361328125,859.3450012207031,2054.3977001719177
141,set01,video_0002,1_2_43,1,12212,16,0,False,False,12256.0,-44.0,874.9099731445312,70.13995361328125,859.3450012207031,2054.3977001719177
142,set01,video_0002,1_2_43,1,12220,16,0,False,False,12256.0,-36.0,874.9099731445312,70.13995361328125,859.3450012207031,2054.3977001719177
143,set01,video_0002,1_2_38,1,10410,16,0,False,False,10443.0,-33.0,887.9000244140625,236.9000244140625,1889.4500122070312,14474.585708007216
144,set01,video_0003,1_3_59,0,341,16,0,False,False,,,881.1799926757812,137.25,1420.385009765625,5395.3055419921875
145,set01,video_0003,1_3_59,0,349,16,0,False,False,,,889.97998046875,143.92999267578125,1449.64501953125,6469.646142944694
146,set01,video_0003,1_3_59,0,357,16,0,False,False,,,896.760009765625,152.45001220703125,1484.0750122070312,7325.211920775473
147,set01,video_0003,1_3_59,0,365,16,0,False,False,,,902.2999877929688,166.42999267578125,1527.7349853515625,8742.57239113748
148,set01,video_0003,1_3_60,0,326,16,0,False,False,,,877.3400268554688,157.02001953125,1464.9500122070312,9455.760143458843
149,set01,video_0003,1_3_60,0,334,16,0,False,False,,,881.260009765625,164.05999755859375,1495.9450073242188,10970.691235668957
150,set01,video_0003,1_3_60,0,342,16,0,False,False,,,885.4199829101562,172.89996337890625,1528.0549926757812,11980.224110476673
151,set01,video_0003,1_3_60,0,350,16,0,False,False,,,891.6599731445312,185.75994873046875,1566.2849731445312,13454.603063888848
152,set01,video_0003,1_3_61,0,661,16,0,False,False,,,842.7000122070312,56.07000732421875,1269.1099853515625,1377.0826652348042
153,set01,video_0003,1_3_61,0,669,16,0,False,False,,,845.260009765625,61.97998046875,1297.7950439453125,1473.265346288681
154,set01,video_0003,1_3_61,0,677,16,0,False,False,,,854.4199829101562,71.29998779296875,1330.5400390625,2210.2996215820312
155,set01,video_0003,1_3_61,0,685,16,0,False,False,,,854.5999755859375,81.65997314453125,1365.4800415039062,3090.010592676699
156,set01,video_0003,1_3_62,1,2855,16,0,False,False,2915.0,-60.0,866.2000122070312,258.04998779296875,72.18500137329102,17090.651557784993
157,set01,video_0003,1_3_62,1,2863,16,0,False,False,2915.0,-52.0,865.1199951171875,251.469970703125,77.8700008392334,16974.223981742747
158,set01,video_0003,1_3_62,1,2871,16,0,False,False,2915.0,-44.0,864.7999877929688,249.9599609375,76.5049991607666,15744.97835900262
159,set01,video_0003,1_3_62,1,2879,16,0,False,False,2915.0,-36.0,868.4000244140625,253.55999755859375,81.86499977111816,18689.908155157464
160,set01,video_0003,1_3_72,1,9838,16,0,False,False,9898.0,-60.0,970.6900024414062,268.6400146484375,1446.8699951171875,17053.262883007526
161,set01,video_0003,1_3_72,1,9846,16,0,False,False,9898.0,-52.0,971.3699951171875,270.70001220703125,1448.2250366210938,17359.993104614317
162,set01,video_0003,1_3_72,1,9854,16,0,False,False,9898.0,-44.0,972.0599975585938,272.469970703125,1452.0,17819.5094755888
163,set01,video_0003,1_3_72,1,9862,16,0,False,False,9898.0,-36.0,974.260009765625,276.989990234375,1458.0150146484375,18400.426116406918
164,set01,video_0003,1_3_100,0,353,16,0,False,False,,,874.9299926757812,109.8800048828125,1425.0099487304688,6003.845076367259
165,set01,video_0003,1_3_100,0,361,16,0,False,False,,,881.5399780273438,118.9599609375,1454.9750366210938,6919.906155467033
166,set01,video_0003,1_3_100,0,369,16,0,False,False,,,884.0700073242188,128.44000244140625,1490.9700317382812,7919.614940576255
167,set01,video_0003,1_3_100,0,377,16,0,False,False,,,879.0399780273438,140.69000244140625,1539.75,9119.535575732589
168,set01,video_0003,1_3_73,1,9842,16,0,False,False,9902.0,-60.0,995.2999877929688,332.47998046875,1505.75,33347.75827538967
169,set01,video_0003,1_3_73,1,9850,16,0,False,False,9902.0,-52.0,995.2999877929688,332.47998046875,1505.75,33347.75827538967
170,set01,video_0003,1_3_73,1,9858,16,0,False,False,9902.0,-44.0,993.7999877929688,332.94000244140625,1511.7200317382812,34246.20377407223
171,set01,video_0003,1_3_73,1,9866,16,0,False,False,9902.0,-36.0,994.25,336.70001220703125,1522.260009765625,35885.513605713844
172,set01,video_0003,1_3_74,1,9862,16,0,False,False,9922.0,-60.0,953.0,244.5999755859375,119.95000076293945,18271.61929595936
173,set01,video_0003,1_3_74,1,9870,16,0,False,False,9922.0,-52.0,953.219970703125,247.03997802734375,107.9000015258789,18453.885604736395
174,set01,video_0003,1_3_74,1,9878,16,0,False,False,9922.0,-44.0,952.530029296875,251.49005126953125,100.29999923706055,18142.490226369817
175,set01,video_0003,1_3_74,1,9886,16,0,False,False,9922.0,-36.0,951.6400146484375,250.280029296875,97.3700008392334,18055.2021154603
176,set01,video_0003,1_3_76,1,9877,16,0,False,False,9937.0,-60.0,974.4000244140625,298.08001708984375,49.420000076293945,22403.694038989255
177,set01,video_0003,1_3_76,1,9885,16,0,False,False,9937.0,-52.0,974.4000244140625,298.08001708984375,49.420000076293945,22403.694038989255
178,set01,video_0003,1_3_76,1,9893,16,0,False,False,9937.0,-44.0,974.4000244140625,298.08001708984375,49.420000076293945,22403.694038989255
179,set01,video_0003,1_3_76,1,9901,16,0,False,False,9937.0,-36.0,974.4000244140625,298.08001708984375,49.420000076293945,22403.694038989255
180,set01,video_0003,1_3_77,1,9814,16,0,False,False,9874.0,-60.0,970.5,247.22998046875,247.4499969482422,15105.753315612674
181,set01,video_0003,1_3_77,1,9822,16,0,False,False,9874.0,-52.0,970.5,247.22998046875,247.33999633789062,15081.02880859375
182,set01,video_0003,1_3_77,1,9830,16,0,False,False,9874.0,-44.0,970.5,247.22998046875,246.4600067138672,14903.02292086184
183,set01,video_0003,1_3_77,1,9838,16,0,False,False,9874.0,-36.0,970.5,247.22998046875,245.5800018310547,14720.075149670243
184,set01,video_0003,1_3_80,1,11600,16,0,False,False,11660.0,-60.0,924.7000122070312,150.5400390625,1047.3999633789062,7617.322301268578
185,set01,video_0003,1_3_80,1,11608,16,0,False,False,11660.0,-52.0,930.3599853515625,158.8699951171875,1051.239990234375,7543.14426523447
186,set01,video_0003,1_3_80,1,11616,16,0,False,False,11660.0,-44.0,934.0399780273438,161.5,1058.3400268554688,7448.379211425781
187,set01,video_0003,1_3_80,1,11624,16,0,False,False,11660.0,-36.0,937.6400146484375,167.1400146484375,1067.9500122070312,8079.542595311999
188,set01,video_0003,1_3_71,1,9488,16,0,False,False,9548.0,-60.0,864.4500122070312,217.1099853515625,1729.7999877929688,19982.785029932857
189,set01,video_0003,1_3_71,1,9496,16,0,False,False,9548.0,-52.0,874.1199951171875,222.1199951171875,1694.1649780273438,18353.77628110349
190,set01,video_0003,1_3_71,1,9504,16,0,False,False,9548.0,-44.0,889.9600219726562,224.58001708984375,1661.7449951171875,20937.590606957674
191,set01,video_0003,1_3_71,1,9512,16,0,False,False,9548.0,-36.0,897.7999877929688,227.3900146484375,1622.2650146484375,21281.451456397772
192,set01,video_0003,1_3_86,1,13717,16,0,False,False,13777.0,-60.0,846.7000122070312,35.70001220703125,981.5549926757812,405.1942669674754
193,set01,video_0003,1_3_86,1,13725,16,0,False,False,13777.0,-52.0,848.7000122070312,35.70001220703125,989.6549987792969,405.1964459232986
194,set01,video_0003,1_3_86,1,13733,16,0,False,False,13777.0,-44.0,848.7999877929688,36.29998779296875,1000.5050048828125,412.0039752200246
195,set01,video_0003,1_3_86,1,13741,16,0,False,False,13777.0,-36.0,844.2000122070312,38.79998779296875,1013.0499877929688,439.99053540080786
196,set01,video_0003,1_3_104,1,13190,16,0,False,False,13225.0,-35.0,850.2999877929688,48.95001220703125,930.7699890136719,756.7682642824948
197,set01,video_0003,1_3_89,1,15726,16,0,False,False,15781.0,-55.0,870.9000244140625,75.300048828125,820.6500244140625,1740.9367612302303
198,set01,video_0003,1_3_89,1,15734,16,0,False,False,15781.0,-47.0,877.6400146484375,83.98004150390625,811.7749938964844,2127.2158864997327
199,set01,video_0003,1_3_89,1,15742,16,0,False,False,15781.0,-39.0,882.5900268554688,89.35003662109375,805.5249938964844,2600.983710695058
200,set01,video_0003,1_3_89,1,15750,16,0,False,False,15781.0,-31.0,885.280029296875,94.52001953125,799.4100036621094,3075.679358690977
201,set01,video_0003,1_3_90,1,15726,16,0,False,False,15768.0,-42.0,870.0999755859375,70.89996337890625,835.6399841308594,2716.8871159665287
202,set01,video_0003,1_3_90,1,15734,16,0,False,False,15768.0,-34.0,873.8099975585938,78.44000244140625,837.2049865722656,1953.9383542723954
203,set01,video_0003,1_3_93,1,16370,16,0,False,False,16420.0,-50.0,879.3699951171875,91.469970703125,614.5350036621094,3560.9252895265818
204,set01,video_0003,1_3_93,1,16378,16,0,False,False,16420.0,-42.0,883.8400268554688,91.260009765625,624.5849914550781,2678.484628662467
